code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603337,杰克股份,纺织机械,浙江,26.61,1.18,4.46,42.91,25.02,9.1,6.21,1.39,0.5670000000000001,5.83,3.45,20170119,14.16,3.18,-9.63,-31.86,27.71,8.66,8468.0
002270,华明装备,电气设备,山东,27.1,7.39,7.59,38.46,26.18,3.21,9.42,1.24,0.132,3.08,1.55,20080905,12.86,1.69,35.79,36.71,50.73,11.95,27899.0
002540,亚太科技,铝,江苏,15.76,8.95,12.71,50.11,32.51,10.62,19.48,1.53,0.18100000000000002,3.53,1.08,20110118,12.09,0.95,-9.07,-20.43,19.97,9.66,64490.0
600410,华胜天成,软件服务,北京,31.73,10.99,10.99,101.62,55.7,3.98,25.5,2.32,0.247,4.54,2.31,20040427,11.17,1.02,-11.21,431.12,19.38,8.14,137200.0
600707,彩虹股份,元器件,陕西,0.0,12.88,35.88,410.05,88.02,221.61,205.0,5.71,-0.195,5.5,0.69,19960520,-45.99,-1.28,404.73,-162.43,-16.26,-17.14,56390.0
002533,金杯电工,电气设备,湖南,14.23,5.17,5.65,52.11,38.62,9.18,8.39,1.48,0.25,4.27,1.11,20101231,9.41,1.66,19.31,27.93,15.14,3.4,43061.0
000059,华锦股份,石油加工,辽宁,7.41,15.99,15.99,278.59,131.44,125.55,62.02,3.88,0.5770000000000001,8.58,0.66,19970130,53.16,3.32,10.3,-12.83,16.04,3.3,69257.0
002880,卫光生物,生物制药,深圳,37.17,0.35,1.08,14.97,9.48,2.04,6.39,5.92,1.013,12.8,3.92,20170616,5.57,5.16,13.98,1.23,36.98,20.49,10998.0
002867,周大生,服饰,深圳,13.56,2.47,7.31,57.87,41.56,0.3,16.35,2.24,1.01,6.06,2.97,20170427,18.64,2.55,7.59,22.31,36.76,19.09,24235.0
603699,纽威股份,专用机械,江苏,20.11,7.5,7.5,47.08,35.83,6.53,8.07,1.08,0.494,3.38,3.92,20140117,7.42,0.99,6.72,83.66,35.81,16.76,12961.0
002579,中京电子,元器件,广东,29.38,3.49,3.72,29.77,13.7,10.98,3.91,1.05,0.29,2.96,3.83,20110506,3.28,0.88,21.91,82.31,23.02,7.23,27847.0
002345,潮宏基,服饰,广东,12.93,8.79,9.05,51.91,29.74,2.25,14.24,1.57,0.21899999999999997,3.87,0.98,20100128,11.32,1.25,10.38,-12.8,37.39,7.44,34961.0
002271,东方雨虹,其他建材,北京,16.86,10.14,14.92,209.47,143.5,34.11,13.97,0.94,1.05,5.89,4.01,20080910,63.19,4.23,38.64,40.55,36.46,12.15,43846.0
000923,河北宣工,普钢,河北,17.01,1.98,6.53,131.54,53.5,10.06,47.48,7.27,0.624,10.52,1.35,19990714,18.93,2.9,16.1,466.21,64.19,9.93,26405.0
601019,山东出版,出版业,山东,9.47,4.27,20.87,153.06,111.01,20.25,21.86,1.05,0.523,4.86,1.36,20171122,56.45,2.71,-4.17,-2.7,36.19,17.43,61527.0
300672,国科微,半导体,湖南,7155.57,1.1,1.8,18.02,9.24,0.73,6.59,3.66,0.004,5.94,6.65,20170712,1.73,0.96,69.37,101.54,40.95,0.25,18322.0
600698,*ST天雁,汽车配件,湖南,1934.54,7.37,10.64,8.77,5.94,1.85,3.74,0.35,0.001,0.5,5.6,19931206,-9.4,-0.88,-12.1,150.37,18.02,0.34,104060.0
601908,京运通,新型电力,北京,25.15,19.93,19.95,167.28,50.13,82.95,28.99,1.45,0.084,3.47,0.81,20110908,18.97,0.95,-11.44,-65.15,41.15,11.21,46307.0
688066,航天宏图,软件服务,北京,1957.85,0.38,1.66,14.58,14.02,0.24,8.13,4.9,0.02,6.76,5.12,20190722,1.25,0.75,0.0,0.0,58.03,0.79,16522.0
002392,北京利尔,其他建材,北京,10.81,8.09,11.9,54.08,39.61,6.5,9.88,0.83,0.26,3.11,1.2,20100423,14.25,1.2,9.12,29.44,35.62,12.02,77217.0
002674,兴业科技,纺织,福建,26.95,2.99,3.02,27.77,20.85,5.0,13.57,4.49,0.312,7.38,1.52,20120507,4.62,1.53,-13.69,70.73,16.64,8.59,8574.0
002218,拓日新能,半导体,深圳,35.41,12.16,12.36,62.66,22.16,31.2,13.16,1.06,0.059000000000000004,2.39,1.17,20080228,3.94,0.32,-2.99,0.55,32.03,9.95,64747.0
002648,卫星石化,化工原料,浙江,11.3,10.37,10.66,172.4,77.71,41.52,41.62,3.91,0.865,8.35,1.56,20111228,33.4,3.13,15.81,48.04,25.6,11.49,36244.0
600017,日照港,港口,山东,12.03,30.76,30.76,223.35,27.7,101.12,29.74,0.97,0.174,3.8,0.73,20061017,49.9,1.62,0.09,-0.68,26.82,13.91,141213.0
002365,永安药业,化学制药,湖北,26.49,2.41,2.95,18.86,7.29,9.74,7.01,2.38,0.237,5.46,1.53,20100305,5.9,2.0,38.74,-54.01,21.85,6.91,28478.0
300339,润和软件,软件服务,江苏,46.21,7.43,7.96,65.11,26.97,6.16,28.78,3.61,0.21100000000000002,6.0,2.16,20120718,11.91,1.49,8.05,-6.18,34.22,10.19,60052.0
601666,平煤股份,煤炭开采,河南,7.4,23.61,23.61,531.56,189.46,285.86,30.7,1.3,0.37,5.89,0.63,20061123,65.35,2.77,18.65,67.37,19.88,4.97,87140.0
600023,浙能电力,火力发电,浙江,10.43,136.01,136.01,1098.16,252.16,489.97,241.1,1.77,0.267,4.64,0.8,20131219,190.22,1.4,-7.86,-3.39,12.43,9.15,183739.0
000850,华茂股份,纺织,安徽,9.49,9.43,9.44,76.12,32.28,18.85,0.25,0.03,0.293,4.6,0.81,19981007,29.29,3.1,5.46,106.76,12.22,13.2,49974.0
002086,ST东海洋,渔业,山东,71.54,5.44,7.56,43.27,24.2,15.03,20.75,2.74,0.039,3.68,1.0,20061128,-1.34,-0.18,-16.63,-68.23,26.59,5.75,27585.0
000971,*ST高升,互联网,湖北,0.0,5.91,10.59,31.82,13.57,3.84,31.52,2.98,-0.01,1.76,1.05,20000427,-23.72,-2.24,-9.65,-146.94,27.65,-1.78,37809.0
300299,富春股份,互联网,福建,101.89,6.2,7.11,20.75,6.75,0.2,2.75,0.39,0.034,1.54,3.01,20120319,0.87,0.12,-6.01,-31.08,60.07,6.86,49398.0
300008,天海防务,船舶,上海,0.0,6.02,9.6,21.82,14.78,3.9,11.63,1.21,-0.078,0.71,3.92,20091030,-14.88,-1.55,-40.57,94.37,9.63,-15.24,67360.0
600623,华谊集团,汽车配件,上海,18.89,18.62,21.05,454.65,217.08,120.16,90.27,4.29,0.256,8.66,0.75,19921204,69.94,3.32,-7.19,-65.27,8.13,1.72,72152.0
300771,智莱科技,IT设备,深圳,19.25,0.25,1.0,17.71,16.4,0.93,8.32,8.32,2.51,15.22,3.76,20190422,5.53,5.53,0.0,0.0,48.06,27.79,14532.0
002064,华峰氨纶,化纤,浙江,19.48,15.56,16.77,63.29,25.49,19.85,0.2,0.01,0.213,2.45,2.26,20060823,21.26,1.27,-2.42,-0.48,22.86,10.89,61511.0
600272,开开实业,中成药,上海,94.68,1.6,2.43,10.4,5.25,1.68,0.15,0.06,0.057999999999999996,2.11,3.49,20010228,1.47,0.61,-0.42,-46.95,22.67,2.22,27449.0
300737,科顺股份,其他建材,广东,18.69,2.98,6.08,57.34,43.13,6.2,18.23,3.0,0.44299999999999995,5.12,2.16,20180125,7.01,1.15,64.7,66.56,33.69,8.1,49654.0
002733,雄韬股份,电气设备,深圳,36.07,3.27,3.5,47.75,32.63,5.0,13.65,3.9,0.44,7.07,2.99,20141203,7.24,2.07,-4.04,114.3,17.0,7.12,39131.0
603680,今创集团,运输设备,江苏,20.64,2.46,7.91,90.8,65.32,11.72,16.31,2.06,0.38,5.11,1.98,20180227,14.3,1.81,22.71,-12.89,30.31,10.65,21599.0
000856,冀东装备,机械基件,河北,279.13,2.27,2.27,21.47,15.99,2.75,3.89,1.71,0.027000000000000003,1.42,7.09,19980813,-3.28,-1.45,50.12,-61.4,5.39,0.33,44757.0
002029,七 匹 狼,服饰,福建,15.74,7.44,7.56,91.73,64.23,3.2,18.85,2.49,0.262,7.75,0.71,20040806,25.26,3.34,5.32,-7.75,44.35,7.99,36637.0
600993,马应龙,中成药,湖北,20.21,4.3,4.31,33.09,26.38,2.99,1.22,0.28,0.68,5.79,3.17,20040517,16.41,3.81,20.77,143.0,42.4,15.25,39898.0
300547,川环科技,橡胶,四川,18.39,1.88,2.17,9.58,7.07,1.69,1.84,0.85,0.374,3.71,2.47,20160930,3.6,1.66,-20.32,-12.78,27.07,21.56,16227.0
000656,金科股份,区域地产,重庆,6.45,52.47,53.4,2912.3,2664.12,40.01,45.67,0.86,0.74,4.61,1.39,19961128,118.13,2.21,60.65,81.65,30.1,9.21,116474.0
002771,真视通,软件服务,北京,107.75,1.29,2.1,11.43,9.63,1.16,1.52,0.72,0.076,3.22,3.4,20150629,2.79,1.33,-14.9,-43.66,25.42,3.46,22548.0
600265,ST景谷,林业,云南,0.0,1.3,1.3,3.44,2.74,0.27,2.85,2.2,-0.05,0.23,109.43,20000825,-4.0,-3.08,164.79,69.32,4.42,-4.54,3514.0
002841,视源股份,元器件,广东,29.55,0.7,6.56,108.56,86.37,9.37,7.62,1.16,2.19,6.89,12.32,20170119,30.8,4.7,8.32,66.32,27.91,10.87,14548.0
300422,博世科,环境保护,广西,10.99,2.53,3.56,85.89,38.4,5.32,4.65,1.31,0.685,4.56,2.2,20150217,7.48,2.1,28.36,39.24,31.49,10.04,23856.0
002024,苏宁易购,电器连锁,江苏,5.89,77.75,93.1,2330.53,1085.12,230.45,384.53,4.13,1.3,9.77,1.03,20040721,435.83,4.68,16.21,94.28,14.73,5.92,303513.0
600828,茂业商业,百货,四川,6.8,6.55,17.32,191.88,38.41,44.87,0.75,0.04,0.503,3.71,1.23,19940224,23.31,1.35,-4.52,13.48,30.67,10.05,21010.0
000007,全新好,酒店餐饮,深圳,0.0,3.09,3.46,3.57,0.99,0.64,1.57,0.45,-0.027000000000000003,0.52,20.89,19920413,-3.31,-0.96,-3.68,-7.5,69.34,-29.96,20417.0
600099,林海股份,摩托车,江苏,1360.79,2.19,2.19,6.58,4.85,1.29,2.03,0.93,0.004,2.16,2.95,19970704,0.27,0.12,18.38,271.49,9.47,0.18,15631.0
300333,兆日科技,元器件,深圳,201.63,3.31,3.36,8.64,5.31,1.08,3.88,1.15,0.037000000000000005,2.44,4.11,20120628,0.62,0.18,7.83,-24.77,62.56,7.32,48656.0
000950,重药控股,医药商业,重庆,10.97,8.68,17.28,249.7,203.87,7.4,25.05,1.45,0.373,4.65,1.17,19990916,37.31,2.16,36.53,44.0,8.97,2.56,30975.0
000592,平潭发展,林业,福建,130.17,19.14,19.32,40.58,34.02,3.01,14.5,0.75,0.016,1.68,1.62,19960327,-1.68,-0.09,-2.16,-61.99,11.53,4.44,98217.0
300114,中航电测,元器件,陕西,23.78,5.91,5.91,24.45,17.07,4.47,0.72,0.12,0.315,2.68,3.73,20100827,7.47,1.26,13.42,40.18,38.56,16.08,23720.0
300501,海顺新材,广告包装,上海,26.63,0.84,1.57,11.74,5.2,3.19,2.59,1.66,0.332,4.33,2.72,20160204,2.7,1.72,28.27,0.33,31.72,11.37,8399.0
600586,金晶科技,玻璃,山东,20.88,14.29,14.29,92.88,35.83,40.32,18.62,1.3,0.098,2.93,0.93,20020815,7.6,0.53,1.84,-43.87,19.48,3.74,86617.0
300459,金科文化,互联网,浙江,11.28,22.69,35.44,113.23,33.05,3.35,21.28,0.6,0.18100000000000002,2.01,1.35,20150515,19.95,0.56,-9.3,-15.17,77.9,35.2,55934.0
600682,南京新百,百货,江苏,7.38,10.02,13.46,226.12,86.5,20.49,102.35,7.6,1.09,11.42,0.87,19931018,29.45,2.19,-41.73,274.53,49.51,19.02,40299.0
000554,泰山石油,石油贸易,山东,1005.24,3.63,4.81,13.7,3.15,5.21,1.87,0.39,0.003,1.88,2.41,19931215,1.21,0.25,-2.62,36.54,9.63,0.07,50028.0
603013,亚普股份,汽车配件,江苏,21.41,0.6,5.1,68.44,41.77,21.03,7.13,1.4,0.569,6.17,2.63,20180509,16.63,3.26,9.69,24.26,15.44,4.71,21999.0
002544,杰赛科技,软件服务,广东,100.06,5.13,5.71,73.32,62.45,6.62,6.17,1.08,0.095,3.68,3.43,20110128,8.17,1.43,6.14,28.88,19.21,1.53,33015.0
300507,苏奥传感,汽车配件,江苏,46.24,1.3,2.2,12.32,9.48,1.65,2.53,1.15,0.175,4.47,2.42,20160429,4.79,2.18,-2.67,-47.28,26.21,8.58,16689.0
002282,博深股份,轻工机械,河北,40.93,2.35,4.38,27.53,10.21,5.55,14.41,3.29,0.14800000000000002,5.04,1.6,20090821,2.61,0.6,3.65,-15.36,28.05,7.76,24907.0
600865,百大集团,百货,浙江,14.11,3.76,3.76,21.11,8.25,0.94,2.33,0.62,0.33399999999999996,4.84,1.3,19940809,10.16,2.7,10.33,26.44,26.84,21.71,23960.0
603809,豪能股份,汽车配件,四川,16.35,1.15,2.09,23.78,10.97,8.78,4.5,2.15,0.41100000000000003,7.42,1.21,20171128,8.29,3.97,-4.88,-27.63,29.19,13.29,13600.0
603069,海汽集团,公路,海南,50.51,3.16,3.16,20.17,6.39,7.0,3.76,1.19,0.106,3.57,2.01,20160712,3.79,1.2,-2.46,-33.94,21.08,4.19,20445.0
601018,宁波港,港口,浙江,12.04,128.0,131.73,724.64,161.34,307.31,86.08,0.65,0.223,3.04,1.18,20100928,153.76,1.17,4.43,21.67,26.79,17.07,201879.0
600884,杉杉股份,综合类,浙江,31.43,11.23,11.23,241.78,91.01,43.19,41.02,3.65,0.256,10.26,1.05,19960130,46.59,4.15,2.08,-72.71,21.81,4.42,75142.0
300439,美康生物,医疗保健,浙江,16.92,2.02,3.46,44.96,22.53,4.08,6.08,1.76,0.6,5.97,2.24,20150422,10.73,3.1,0.26,3.67,35.56,8.72,18481.0
002682,龙洲股份,公路,福建,32.38,4.44,5.62,96.79,50.86,16.47,13.74,2.44,0.10300000000000001,5.05,0.88,20120612,8.18,1.46,-3.26,-36.4,13.15,1.92,24849.0
000928,中钢国际,建筑工程,吉林,13.9,7.43,12.57,178.46,152.69,2.52,17.71,1.41,0.24100000000000002,3.73,1.2,19990312,15.68,1.25,98.1,7.45,11.2,3.38,46770.0
601208,东材科技,化工原料,四川,51.26,6.27,6.27,30.33,9.8,13.29,12.61,2.01,0.065,3.68,1.21,20110520,4.25,0.68,3.25,46.87,20.41,3.16,39996.0
600496,精工钢构,钢加工,安徽,11.74,15.1,18.1,140.49,108.95,7.99,9.76,0.54,0.171,2.85,0.94,20020605,21.53,1.19,30.9,110.21,15.46,4.23,117687.0
002182,云海金属,小金属,江苏,7.5,4.89,6.46,50.6,27.9,11.53,4.66,0.72,0.8009999999999999,3.53,2.27,20071113,11.15,1.72,3.32,109.01,16.49,13.15,54941.0
002053,云南能投,食品,云南,19.32,3.72,7.61,76.96,18.74,34.81,20.48,2.69,0.276,5.13,1.39,20060627,9.86,1.3,8.07,50.38,52.34,15.73,18491.0
000919,金陵药业,化学制药,江苏,11.39,5.03,5.04,42.26,22.3,9.69,4.62,0.92,0.469,5.89,1.21,19991118,16.36,3.25,-15.9,98.09,25.93,12.18,32656.0
300054,鼎龙股份,化工原料,湖北,36.18,7.09,9.58,39.98,20.8,3.81,17.41,1.82,0.19,3.93,2.26,20100211,12.56,1.31,-19.43,-23.18,37.51,22.15,18155.0
002936,郑州银行,银行,河南,5.49,14.94,59.22,4927.94,0.0,22.93,51.64,0.87,0.606,5.33,0.83,20180919,122.2,2.06,19.7,4.49,0.0,37.31,134583.0
300297,蓝盾股份,软件服务,广东,28.4,9.72,12.5,98.45,51.9,10.03,22.43,1.8,0.14,3.94,1.35,20120315,14.06,1.12,-3.64,-22.65,57.92,13.47,65486.0
600218,全柴动力,农用机械,安徽,38.85,3.69,3.69,40.78,28.87,9.1,10.45,2.83,0.188,5.45,1.79,19981203,4.63,1.26,13.24,89.07,11.16,2.33,59184.0
002283,天润曲轴,汽车配件,山东,11.8,9.63,11.28,69.86,33.78,26.61,13.79,1.22,0.23,3.96,0.89,20090821,17.65,1.57,0.94,7.54,25.86,9.7,50485.0
603729,龙韵股份,广告包装,上海,0.0,0.93,0.93,10.52,8.0,0.65,2.41,2.58,-0.522,8.8,1.61,20150324,4.62,4.95,-46.07,-354.44,9.79,-10.22,10911.0
601377,兴业证券,证券,福建,17.73,66.97,66.97,1581.7,0.0,6.13,143.74,2.15,0.262,5.14,1.2,20101013,75.85,1.13,136.25,141.19,0.0,16.21,234486.0
688007,光峰科技,元器件,深圳,72.33,0.57,4.52,31.23,20.26,4.59,12.0,2.66,0.31,4.23,6.27,20190722,2.37,0.52,0.0,0.0,41.13,9.18,22278.0
000528,柳 工,工程机械,广西,7.76,14.63,14.76,278.5,192.4,27.85,31.27,2.12,0.6,6.87,0.9,19931118,49.22,3.33,5.59,23.31,23.98,6.2,98328.0
600129,太极集团,中成药,重庆,38.68,5.44,5.57,135.08,77.23,28.54,20.6,3.7,0.222,6.04,1.9,19971118,6.29,1.13,16.12,-15.46,41.99,1.38,33736.0
000888,峨眉山Ａ,旅游景点,四川,13.09,5.27,5.27,30.28,14.1,13.0,4.27,0.81,0.354,4.74,1.3,19971021,13.28,2.52,3.04,10.34,43.21,21.34,36860.0
002831,裕同科技,广告包装,深圳,26.68,2.6,8.77,121.59,71.98,32.89,8.94,1.02,0.6940000000000001,6.84,3.61,20161216,40.96,4.67,16.35,12.13,30.42,9.59,15421.0
600019,宝钢股份,普钢,上海,9.94,221.01,222.74,3445.71,1320.76,1435.85,500.32,2.25,0.39799999999999996,7.84,0.67,20001212,712.4,3.2,-3.75,-43.65,10.72,4.09,337085.0
000020,深华发Ａ,元器件,深圳,664.17,1.81,2.83,5.92,2.95,1.97,1.47,0.52,0.012,1.16,9.13,19920428,-1.8,-0.63,12.05,578.71,11.28,0.62,24275.0
002173,创新医疗,医疗保健,浙江,0.0,3.71,4.55,39.89,14.04,10.93,27.54,6.05,-0.134,7.82,0.67,20070925,3.22,0.71,-9.59,-149.57,25.13,-8.48,15664.0
000663,永安林业,林业,福建,0.0,2.55,3.37,27.22,14.87,7.77,16.14,4.79,-0.114,2.3,1.91,19961206,-12.04,-3.58,-2.26,45.25,21.32,-6.53,18418.0
600027,华电国际,火力发电,山东,10.33,69.96,98.63,2276.72,284.92,1482.55,131.64,1.33,0.22,4.51,0.78,20050203,180.63,1.83,3.68,59.97,13.6,3.72,123862.0
300627,华测导航,通信设备,上海,43.44,1.03,2.44,13.38,11.13,0.46,3.54,1.45,0.287,3.78,4.4,20170321,3.25,1.33,11.52,6.93,54.46,10.03,17656.0
002585,双星新材,塑料,江苏,28.5,8.52,11.56,94.59,51.33,30.16,51.86,4.48,0.115,6.58,0.67,20110602,10.94,0.95,14.44,-49.08,12.11,4.12,44981.0
603225,新凤鸣,化纤,浙江,9.2,1.67,11.91,208.53,52.89,82.49,14.67,1.23,0.9279999999999999,7.4,1.54,20170418,60.57,5.08,4.21,-24.06,9.11,4.5,32478.0
002130,沃尔核材,电气设备,深圳,20.98,9.94,12.59,64.25,26.61,20.17,1.93,0.15,0.156,2.25,1.94,20070420,13.6,1.08,19.84,37.39,34.79,6.91,105958.0
002601,龙蟒佰利,化工原料,河南,9.02,20.27,20.32,252.43,89.76,58.45,94.55,4.65,1.04,6.7,1.83,20110715,16.07,0.79,3.08,4.84,43.35,24.98,50531.0
000504,*ST生物,环境保护,湖南,0.0,3.11,3.12,3.44,1.64,0.18,1.41,0.45,-0.064,-0.1,-80.43,19921208,-5.18,-1.66,61.76,12.7,70.24,-22.26,12573.0
002278,神开股份,化工机械,上海,52.08,3.44,3.64,15.95,10.97,2.67,4.78,1.31,0.08800000000000001,3.08,1.98,20090811,2.03,0.56,16.73,117.16,35.25,6.06,19028.0
300687,赛意信息,软件服务,广东,46.73,0.94,2.18,12.68,10.23,0.19,2.96,1.36,0.23800000000000002,3.77,3.94,20170803,2.95,1.35,23.96,-24.38,25.53,6.82,13678.0
300347,泰格医药,医疗保健,浙江,72.38,5.29,7.5,63.1,32.52,2.35,17.11,2.28,0.705,5.16,13.19,20120817,13.65,1.82,27.38,66.12,46.9,26.0,22523.0
603860,中公高科,公路,北京,83.67,0.24,0.67,6.94,3.96,1.71,2.21,3.31,0.226,9.04,2.79,20170802,2.8,4.2,-2.88,3.23,47.01,12.91,5041.0
002421,达实智能,软件服务,深圳,39.1,16.48,19.35,67.31,41.7,4.74,1.67,0.09,0.067,1.72,2.02,20100603,11.64,0.6,-12.28,-17.35,32.25,8.22,101476.0
600675,中华企业,区域地产,上海,10.6,22.4,60.96,483.49,367.06,1.69,22.45,0.37,0.306,2.41,1.8,19930924,56.97,0.93,15.33,129.43,54.59,17.86,76282.0
600479,千金药业,中成药,湖南,16.92,4.19,4.19,37.16,28.27,4.73,5.85,1.4,0.384,4.88,1.77,20040312,8.4,2.01,13.97,16.01,44.83,6.15,32028.0
002806,华锋股份,元器件,广东,509.48,0.98,1.76,17.05,5.24,3.01,8.24,4.67,0.019,7.15,1.82,20160726,2.46,1.4,19.27,-85.43,21.57,0.76,19375.0
002573,清新环境,环境保护,北京,15.21,10.79,10.81,105.03,55.15,33.08,8.5,0.79,0.298,4.5,1.34,20110422,25.94,2.4,-26.95,-34.84,22.85,13.52,76798.0
000960,锡业股份,小金属,云南,20.45,16.69,16.69,354.5,116.89,132.25,89.62,5.37,0.348,7.44,1.28,20000221,15.04,0.9,8.67,-20.47,7.88,1.71,87263.0
000762,西藏矿业,小金属,西藏,0.0,5.21,5.21,27.66,16.29,3.27,15.83,3.04,-0.040999999999999995,3.75,1.84,19970708,-2.06,-0.39,22.37,71.98,11.13,-4.81,70887.0
600183,生益科技,元器件,广东,38.1,22.76,22.76,144.88,83.84,43.24,23.92,1.05,0.48,3.65,6.36,19981028,27.75,1.22,5.53,28.66,26.81,11.01,98747.0
603110,东方材料,染料涂料,浙江,39.09,0.54,1.44,7.73,5.92,0.98,2.39,1.66,0.281,4.45,3.29,20171013,2.36,1.64,2.88,41.35,37.7,13.76,14843.0
000828,东莞控股,路桥,广东,7.25,10.4,10.4,121.45,45.91,13.74,11.39,1.1,0.802,6.71,1.16,19970617,40.18,3.87,0.29,17.27,68.57,67.94,31082.0
000061,农 产 品,农业综合,深圳,40.0,16.95,16.97,189.28,39.4,20.18,27.95,1.65,0.09699999999999999,2.97,1.73,19970110,3.08,0.18,24.12,247.56,36.53,7.79,48501.0
600025,华能水电,水力发电,云南,11.9,89.28,180.0,1666.02,80.71,1408.39,188.92,1.05,0.27,2.58,1.66,20171215,83.35,0.46,44.21,116.71,59.66,29.82,156663.0
600006,东风汽车,汽车整车,湖北,19.38,20.0,20.0,186.33,144.47,13.91,6.15,0.31,0.166,3.65,1.17,19990727,38.74,1.94,7.57,-19.76,12.22,3.34,132585.0
300263,隆华科技,专用机械,河南,21.9,6.74,9.15,44.76,23.08,4.65,10.89,1.19,0.147,2.95,1.46,20110916,7.58,0.83,19.85,48.51,30.26,10.38,35981.0
300640,德艺文创,文教休闲,福建,30.38,0.78,2.21,4.16,3.37,0.17,0.18,0.08,0.25,1.46,5.27,20170417,0.74,0.34,13.39,50.87,21.19,8.8,7662.0
600863,内蒙华电,火力发电,内蒙,11.08,58.08,58.08,447.21,43.98,290.42,1.74,0.03,0.16,2.0,1.29,19940520,36.45,0.63,5.67,87.89,20.21,9.65,189956.0
600839,四川长虹,家用电器,四川,231.15,46.14,46.16,728.3,512.82,76.24,36.61,0.79,0.008,2.8,0.92,19940311,46.09,1.0,7.56,-81.23,11.94,0.06,328917.0
000157,中联重科,工程机械,湖南,10.13,63.13,78.44,1034.63,780.13,56.28,135.77,1.73,0.44,4.82,1.24,20001012,167.15,2.13,50.96,167.08,29.82,10.96,286339.0
300258,精锻科技,汽车配件,江苏,18.72,3.77,4.05,30.36,8.13,14.91,3.51,0.87,0.41100000000000003,4.9,2.09,20110826,11.17,2.76,-5.88,-27.5,35.5,18.54,10837.0
601500,通用股份,汽车配件,江苏,41.59,7.27,8.72,66.21,28.53,12.58,15.2,1.74,0.11,4.18,1.43,20160919,10.7,1.23,-13.38,-19.76,16.64,3.6,44877.0
000623,吉林敖东,化学制药,吉林,11.55,11.42,11.63,256.8,61.53,20.67,40.77,3.51,0.997,18.52,0.83,19961028,143.12,12.31,-1.59,29.45,70.73,49.17,85690.0
300683,海特生物,生物制药,湖北,31.03,0.47,1.03,21.61,15.23,2.0,9.9,9.57,0.659,17.01,1.6,20170808,6.12,5.92,14.19,-10.34,84.37,14.48,14727.0
300441,鲍斯股份,机床制造,浙江,41.34,2.7,6.61,30.58,12.36,8.73,5.16,0.78,0.155,2.44,3.49,20150423,3.9,0.59,3.0,-24.2,34.91,9.07,11214.0
300173,智慧松德,轻工机械,广东,516.79,4.4,5.86,15.59,10.08,0.11,8.27,1.41,0.006,1.45,2.94,20110201,-5.83,-0.99,-49.16,-86.49,22.25,2.6,24911.0
002327,富安娜,纺织,深圳,18.17,5.24,8.74,42.22,24.28,9.84,2.38,0.27,0.29,3.72,1.83,20091230,22.36,2.56,-4.88,-15.44,51.78,14.66,32738.0
601818,光大银行,银行,北京,5.33,398.11,524.89,47232.47,0.0,189.04,535.33,1.02,0.57,5.99,0.71,20100818,1217.93,2.32,23.19,13.11,0.0,31.33,190827.0
600266,北京城建,区域地产,北京,6.0,18.8,18.8,1175.63,1073.92,5.92,34.9,1.86,0.86,11.06,0.69,19990203,135.85,7.22,38.83,167.97,22.25,16.86,68915.0
002695,煌上煌,食品,江西,29.44,4.53,5.14,27.37,19.01,5.39,7.7,1.5,0.41100000000000003,4.05,3.99,20120905,8.41,1.63,15.28,25.33,37.52,12.61,52843.0
002239,奥特佳,汽车配件,江苏,164.01,30.92,31.31,82.87,35.5,12.22,8.97,0.29,0.008,1.66,1.02,20080522,11.11,0.35,-23.3,-94.3,17.28,1.02,75355.0
000026,飞亚达Ａ,其他商业,深圳,15.8,3.57,4.43,37.05,26.11,4.11,10.8,2.44,0.40299999999999997,5.93,1.43,19930603,9.42,2.13,6.82,9.88,41.0,6.52,32940.0
002294,信立泰,化学制药,深圳,20.45,10.46,10.46,78.43,33.16,11.93,1.44,0.14,0.685,6.26,2.99,20090910,48.27,4.61,0.82,-37.66,79.04,20.12,68526.0
002811,亚泰国际,装修装饰,深圳,20.15,1.62,1.8,32.52,27.21,2.82,6.17,3.43,0.537,8.06,1.79,20160908,5.77,3.2,6.41,22.83,21.36,5.82,16805.0
002734,利民股份,农药化肥,江苏,9.55,2.06,2.87,46.64,19.31,13.53,10.05,3.51,1.0,7.06,1.8,20150127,6.57,2.29,86.7,90.71,26.05,14.23,11070.0
000417,合肥百货,百货,安徽,15.45,7.79,7.8,107.82,49.84,21.17,3.09,0.4,0.20600000000000002,5.14,0.82,19960812,20.58,2.64,6.35,-6.46,19.94,1.91,29042.0
002034,旺能环境,环境保护,浙江,15.31,2.59,4.17,85.38,16.04,18.42,24.45,5.87,0.748,9.57,1.59,20040826,10.62,2.55,40.06,39.19,54.22,36.25,11151.0
300424,航新科技,航空,广东,51.88,1.92,2.4,23.81,13.52,3.16,2.13,0.89,0.22,4.21,3.62,20150422,5.18,2.16,95.95,20.32,26.1,5.45,22347.0
002782,可立克,电气设备,深圳,41.5,4.26,4.26,11.31,7.88,1.79,0.59,0.14,0.183,2.04,4.98,20151222,3.43,0.81,-7.33,2.03,22.04,10.37,40939.0
600353,旭光股份,元器件,四川,34.38,5.44,5.44,17.98,13.8,3.16,0.86,0.16,0.111,2.04,2.49,20021120,3.88,0.71,16.49,12.87,21.02,6.85,50188.0
